# doubletapd trace v1
# travel_mm=3.5000
us,k1_mm,k2_mm
22168045,2.6960,3.5000
22169050,2.8294,3.5000
22170050,2.9629,3.5000
22171050,3.1065,3.5000
22172050,3.2571,3.5000
22173050,3.3563,3.5000
22174050,3.5000,3.5000
22214050,3.5000,3.4966
22215052,3.5000,3.4829
22216050,3.5000,3.4487
22217056,3.5000,3.4008
22218051,3.5000,3.3460
22219046,3.5000,3.3187
22220051,3.5000,3.2468
22221051,3.5000,3.1818
22222052,3.5000,3.1134
22223051,3.5000,3.0655
22224051,3.5000,2.9902
22225051,3.5000,2.9184
22226051,3.5000,2.8363
22227051,3.5000,2.7918
22228051,3.5000,2.7131
22229050,3.5000,2.6413
22230051,3.5000,2.5831
22231051,3.5000,2.5010
22232051,3.5000,2.4223
22233052,3.5000,2.3539
22234051,3.5000,2.2752
22235051,3.5000,2.2273
22236051,3.5000,2.1452
22237051,3.5000,2.0802
22238051,3.5000,2.0152
22239051,3.5000,1.9912
22240050,3.5000,1.9022
22241051,3.5000,1.8441
22242052,3.5000,1.7757
22243047,3.5000,1.7004
22244051,3.5000,1.6457
22245051,3.5000,1.6080
22246051,3.5000,1.5259
22247051,3.5000,1.4677
22248051,3.5000,1.4062
22249051,3.5000,1.3206
22250051,3.5000,1.2625
22251051,3.5000,1.1975
22252051,3.5000,1.1530
22253052,3.5000,1.0846
22254051,3.5000,1.0298
22255051,3.5000,0.9751
22256051,3.5000,0.9066
22257051,3.5000,0.8451
22258051,3.5000,0.8074
22259051,3.5000,0.7664
22260051,3.5000,0.6979
22261051,3.5000,0.6740
22262051,3.5000,0.6364
22263051,3.5000,0.6158
22264051,3.5000,0.5885
22265051,3.5000,0.5200
22266051,3.5000,0.5166
22267051,3.5000,0.4961
22268051,3.5000,0.4824
22269051,3.5000,0.4585
22270051,3.5000,0.4516
22272057,3.5000,0.4482
22276052,3.5000,0.4516
22277052,3.5000,0.4790
22278051,3.5000,0.4824
22279051,3.5000,0.4892
22280051,3.5000,0.5269
22281052,3.5000,0.5406
22282051,3.5000,0.5508
22283052,3.5000,0.5782
22284052,3.5000,0.6056
22285052,3.5000,0.6364
22286051,3.5000,0.6535
22287051,3.5000,0.6808
22288051,3.5000,0.7151
22289052,3.5000,0.7527
22290051,3.5000,0.7869
22291047,3.5000,0.8211
22292051,3.5000,0.8416
22293047,3.5000,0.8964
22294048,3.5000,0.9340
22295051,3.5000,0.9785
22296052,3.5000,1.0230
22297052,3.5000,1.0606
22298050,3.5000,1.1051
22299089,3.5000,1.1393
22300051,3.5000,1.1804
22301051,3.5000,1.2419
22302052,3.5000,1.2898
22303047,3.5000,1.3480
22304052,3.5000,1.4198
22305052,3.5000,1.4746
22306048,3.5000,1.5430
22307047,3.5000,1.6046
22308052,3.5000,1.6730
22309052,3.5000,1.7620
22310052,3.5000,1.8338
22311052,3.5000,1.9125
22312052,3.5000,1.9604
22313052,3.5000,2.0562
22314052,3.5000,2.1315
22315052,3.5000,2.2102
22316052,3.5000,2.2752
22317052,3.5000,2.3573
22318052,3.5000,2.4497
22319052,3.5000,2.5215
22320052,3.5000,2.6036
22321051,3.5000,2.6960
22322052,3.5000,2.7918
22323052,3.5000,2.8568
22324052,3.5000,2.9594
22325052,3.5000,3.0723
22326052,3.5000,3.1887
22327052,3.5000,3.2674
22328052,3.5000,3.4042
22329052,3.5000,3.5000
22400059,3.4932,3.5000
22401053,3.4726,3.5000
22402054,3.4555,3.5000
22403053,3.4350,3.5000
22404053,3.4247,3.5000
22405053,3.4110,3.5000
22406088,3.4008,3.5000
22407053,3.3905,3.5000
22408054,3.3837,3.5000
22409053,3.3803,3.5000
22415054,3.3837,3.5000
22416054,3.3939,3.5000
22417053,3.4110,3.5000
22418054,3.4350,3.5000
22419049,3.4589,3.5000
22420057,3.4897,3.5000
22421055,3.5000,3.5000
22485059,3.5000,3.4932
22486054,3.5000,3.4829
22487054,3.5000,3.4692
22488054,3.5000,3.4418
22489062,3.5000,3.4008
22490054,3.5000,3.3563
22491050,3.5000,3.3118
22492054,3.5000,3.2639
22493055,3.5000,3.2366
22494050,3.5000,3.1818
22495054,3.5000,3.1339
22496054,3.5000,3.0792
22497055,3.5000,3.0381
22498054,3.5000,2.9902
22499054,3.5000,2.9355
22500050,3.5000,2.8807
22501055,3.5000,2.8465
22502055,3.5000,2.7918
22503055,3.5000,2.7405
22504054,3.5000,2.6926
22505055,3.5000,2.6413
22506055,3.5000,2.6139
22507054,3.5000,2.5694
22508055,3.5000,2.5283
22509054,3.5000,2.4839
22510055,3.5000,2.4462
22511054,3.5000,2.4189
22512055,3.5000,2.3778
22513056,3.5000,2.3402
22514055,3.5000,2.3196
22515051,3.5000,2.2786
22516055,3.5000,2.2444
22517055,3.5000,2.2273
22518055,3.5000,2.2033
22519054,3.5000,2.1794
22520055,3.5000,2.1588
22521055,3.5000,2.1349
22522051,3.5000,2.1178
22523055,3.5000,2.0938
22524057,3.5000,2.0767
22525055,3.5000,2.0699
22526055,3.5000,2.0562
22527055,3.5000,2.0494
22528050,3.5000,2.0391
22529055,3.5000,2.0357
22531061,3.5000,2.0323
22539059,3.5000,2.0391
22540055,3.5000,2.0459
22541055,3.5000,2.0596
22542055,3.5000,2.0802
22543055,3.5000,2.1041
22544055,3.5000,2.1349
22545055,3.5000,2.1760
22546055,3.5000,2.2136
22547055,3.5000,2.2444
22548055,3.5000,2.2957
22549055,3.5000,2.3470
22550055,3.5000,2.4120
22551055,3.5000,2.4907
22552055,3.5000,2.5420
22553055,3.5000,2.6173
22554056,3.5000,2.7131
22555060,3.5000,2.8157
22556056,3.5000,2.9150
22557055,3.5000,2.9936
22558055,3.5000,3.1237
22559055,3.5000,3.2605
22560055,3.5000,3.3666
22561050,3.5000,3.5000
22667064,3.5000,3.4932
22668062,3.5000,3.4829
22669058,3.5000,3.4692
22670053,3.5000,3.4487
22671058,3.5000,3.4316
22672058,3.5000,3.4042
22673062,3.5000,3.3768
22674058,3.5000,3.3460
22675058,3.5000,3.3358
22676062,3.5000,3.2913
22677059,3.5000,3.2605
22678053,3.5000,3.2263
22679058,3.5000,3.1921
22680058,3.5000,3.1818
22681058,3.5000,3.1476
22682058,3.5000,3.1168
22683058,3.5000,3.0860
22684058,3.5000,3.0689
22685058,3.5000,3.0518
22686054,3.5000,3.0244
22687060,3.5000,2.9971
22688059,3.5000,2.9765
22689058,3.5000,2.9629
22690058,3.5000,2.9457
22691058,3.5000,2.9389
22692058,3.5000,2.9286
22693056,3.5000,2.9252
22694068,3.5000,2.9218
22699058,3.5000,2.9286
22700058,3.5000,2.9457
22701053,3.5000,2.9629
22702062,3.5000,2.9834
22703058,3.5000,3.0108
22704059,3.5000,3.0347
22705058,3.5000,3.0723
22706059,3.5000,3.0894
22707059,3.5000,3.1271
22708059,3.5000,3.1647
22709058,3.5000,3.2058
22710058,3.5000,3.2331
22711059,3.5000,3.2742
22712059,3.5000,3.3221
22713059,3.5000,3.3666
22714054,3.5000,3.4076
22715055,3.5000,3.4589
22716063,3.5000,3.5000
22761063,3.4897,3.5000
22762059,3.4795,3.5000
22763059,3.4453,3.5000
22764064,3.4145,3.5000
22765059,3.3803,3.5000
22766055,3.3495,3.5000
22767059,3.3187,3.5000
22768059,3.2879,3.5000
22769059,3.2571,3.5000
22770064,3.2297,3.5000
22771059,3.2058,3.5000
22772059,3.1784,3.5000
22773059,3.1442,3.5000
22774060,3.1100,3.5000
22775059,3.0723,3.5000
22776060,3.0381,3.5000
22777060,3.0108,3.5000
22778059,2.9800,3.5000
22779060,2.9492,3.5000
22780059,2.9081,3.5000
22781059,2.8773,3.5000
22782060,2.8465,3.5000
22783060,2.8260,3.5000
22784055,2.8055,3.5000
22785059,2.7815,3.5000
22786059,2.7576,3.5000
22787060,2.7405,3.5000
22788060,2.7302,3.5000
22789060,2.7199,3.5000
22790059,2.7097,3.5000
22791060,2.7063,3.5000
22792055,2.7028,3.5000
22799060,2.7063,3.5000
22800059,2.7165,3.5000
22801059,2.7370,3.5000
22802059,2.7644,3.5000
22803060,2.7918,3.5000
22804059,2.8226,3.5000
22805059,2.8568,3.5000
22806060,2.9047,3.5000
22807059,2.9560,3.5000
22808059,2.9834,3.5000
22809059,3.0347,3.5000
22810059,3.0792,3.5000
22811059,3.1373,3.5000
22812059,3.1681,3.5000
22813059,3.2400,3.5000
22814059,3.3152,3.5000
22815065,3.4008,3.5000
22816055,3.5000,3.5000
22850061,3.5000,3.4966
22851056,3.5000,3.4692
22852056,3.5000,3.4179
22853061,3.5000,3.3939
22854056,3.5000,3.3289
22855055,3.5000,3.2708
22856055,3.5000,3.2023
22857056,3.5000,3.1613
22858056,3.5000,3.0826
22859063,3.5000,3.0039
22860055,3.5000,2.9252
22861056,3.5000,2.8705
22862056,3.5000,2.7884
22863056,3.5000,2.7097
22864056,3.5000,2.6241
22865056,3.5000,2.5660
22866056,3.5000,2.4839
22867057,3.5000,2.4086
22868056,3.5000,2.3231
22869056,3.5000,2.2615
22870056,3.5000,2.1760
22871056,3.5000,2.0904
22872057,3.5000,2.0528
22873056,3.5000,1.9604
22874056,3.5000,1.8783
22875056,3.5000,1.7996
22876060,3.5000,1.7312
22877056,3.5000,1.6422
22878056,3.5000,1.6080
22879056,3.5000,1.5225
22880056,3.5000,1.4643
22881056,3.5000,1.3856
22882056,3.5000,1.3206
22883061,3.5000,1.2556
22884056,3.5000,1.2077
22885057,3.5000,1.1564
22886056,3.5000,1.0709
22887056,3.5000,1.0264
22888056,3.5000,0.9819
22889056,3.5000,0.9203
22890056,3.5000,0.8861
22891057,3.5000,0.8485
22892056,3.5000,0.8280
22893057,3.5000,0.7903
22894056,3.5000,0.7458
22895056,3.5000,0.7082
22896057,3.5000,0.6945
22897056,3.5000,0.6603
22898056,3.5000,0.6227
22899056,3.5000,0.6056
22900056,3.5000,0.5679
22901057,3.5000,0.5645
22902056,3.5000,0.5440
22903057,3.5000,0.5269
22904057,3.5000,0.5132
22910058,3.5000,0.5166
22911057,3.5000,0.5371
22912057,3.5000,0.5577
22913057,3.5000,0.5885
22914057,3.5000,0.6193
22915057,3.5000,0.6500
22916057,3.5000,0.6945
22917056,3.5000,0.7116
22918058,3.5000,0.7595
22919056,3.5000,0.7903
22920058,3.5000,0.8245
22921056,3.5000,0.8656
22922057,3.5000,0.9066
22923057,3.5000,0.9545
22924061,3.5000,0.9956
22925057,3.5000,1.0674
22926057,3.5000,1.1256
22927100,3.5000,1.1940
22928057,3.5000,1.2590
22929057,3.5000,1.3069
22930057,3.5000,1.3856
22931058,3.5000,1.4712
22932057,3.5000,1.5635
22933057,3.5000,1.6457
22934057,3.5000,1.7346
22935057,3.5000,1.8338
22936057,3.5000,1.9604
22937057,3.5000,2.0767
22938057,3.5000,2.1623
22939057,3.5000,2.2923
22940058,3.5000,2.4326
22941057,3.5000,2.5899
22942057,3.5000,2.6857
22943057,3.5000,2.8534
22944057,3.5000,3.0210
22945057,3.5000,3.1476
22946057,3.5000,3.3289
22947057,3.5000,3.5000
22976063,3.4897,3.5000
22977057,3.4658,3.5000
22978057,3.4350,3.5000
22979100,3.4008,3.5000
22980057,3.3563,3.5000
22981057,3.3152,3.5000
22982058,3.2742,3.5000
22983058,3.2331,3.5000
22984058,3.2023,3.5000
22985057,3.1681,3.5000
22986058,3.1271,3.5000
22987058,3.0860,3.5000
22988058,3.0415,3.5000
22989058,3.0108,3.5000
22990057,2.9697,3.5000
22991059,2.9286,3.5000
22992058,2.8910,3.5000
22993059,2.8465,3.5000
22994059,2.8157,3.5000
22995058,2.7713,3.5000
22996067,2.7370,3.5000
22997058,2.7028,3.5000
22998058,2.6720,3.5000
22999057,2.6310,3.5000
23000057,2.5968,3.5000
23001057,2.5694,3.5000
23002057,2.5352,3.5000
23003057,2.5181,3.5000
23004064,2.4941,3.5000
23005057,2.4770,3.5000
23006057,2.4668,3.5000
23007057,2.4497,3.5000
23008057,2.4394,3.5000
23009057,2.4360,3.5000
23012057,2.4326,3.5000
23016057,2.4360,3.5000
23017073,2.4497,3.5000
23018069,2.4736,3.5000
23019057,2.4941,3.5000
23020068,2.5112,3.5000
23021073,2.5455,3.5000
23022069,2.5797,3.5000
23023068,2.6139,3.5000
23024071,2.6515,3.5000
23025068,2.7063,3.5000
23026068,2.7302,3.5000
23027068,2.7747,3.5000
23028072,2.8328,3.5000
23029069,2.8876,3.5000
23030068,2.9389,3.5000
23031069,3.0108,3.5000
23032062,3.0518,3.5000
23033100,3.1168,3.5000
23034074,3.1955,3.5000
23035064,3.2776,3.5000
23036068,3.3426,3.5000
23037068,3.4247,3.5000
23038067,3.5000,3.5000
23077067,3.5000,3.4932
23078065,3.5000,3.4863
23079064,3.5000,3.4555
23080058,3.5000,3.4282
23081070,3.5000,3.3939
23082058,3.5000,3.3563
23083064,3.5000,3.3221
23084064,3.5000,3.2981
23085065,3.5000,3.2571
23086062,3.5000,3.2229
23087062,3.5000,3.1955
23088064,3.5000,3.1544
23089061,3.5000,3.1168
23090062,3.5000,3.0723
23091062,3.5000,3.0347
23092061,3.5000,3.0073
23093061,3.5000,2.9697
23094066,3.5000,2.9286
23095062,3.5000,2.8876
23096061,3.5000,2.8534
23097063,3.5000,2.8294
23098061,3.5000,2.7918
23099061,3.5000,2.7507
23100063,3.5000,2.7097
23101061,3.5000,2.6686
23102063,3.5000,2.6481
23103061,3.5000,2.6002
23104063,3.5000,2.5660
23105061,3.5000,2.5318
23106067,3.5000,2.4976
23107063,3.5000,2.4565
23108064,3.5000,2.4462
23109063,3.5000,2.4052
23110058,3.5000,2.3744
23111062,3.5000,2.3539
23112062,3.5000,2.3231
23113063,3.5000,2.3025
23114062,3.5000,2.2717
23115063,3.5000,2.2546
23116063,3.5000,2.2273
23117064,3.5000,2.2239
23118065,3.5000,2.1931
23119064,3.5000,2.1896
23120064,3.5000,2.1691
23121064,3.5000,2.1657
23122058,3.5000,2.1623
23125067,3.5000,2.1554
23127065,3.5000,2.1588
23128063,3.5000,2.1623
23129068,3.5000,2.1657
23130063,3.5000,2.1794
23131064,3.5000,2.1931
23132064,3.5000,2.2102
23133064,3.5000,2.2273
23134069,3.5000,2.2478
23135063,3.5000,2.2786
23136063,3.5000,2.3060
23137063,3.5000,2.3231
23138063,3.5000,2.3504
23139063,3.5000,2.3778
23140063,3.5000,2.4154
23141064,3.5000,2.4462
23142064,3.5000,2.4633
23143063,3.5000,2.4873
23144063,3.5000,2.5181
23145063,3.5000,2.5523
23146064,3.5000,2.5831
23147059,3.5000,2.6207
23148063,3.5000,2.6515
23149063,3.5000,2.7063
23150064,3.5000,2.7268
23151063,3.5000,2.7747
23152064,3.5000,2.8294
23153069,3.5000,2.8807
23154064,3.5000,2.9252
23155070,3.5000,2.9902
23156071,3.5000,3.0655
23157063,3.5000,3.1476
23158064,3.5000,3.1955
23159064,3.5000,3.2879
23160064,3.5000,3.3803
23161063,3.5000,3.4555
23162064,3.5000,3.5000
23202068,3.4966,3.5000
23203065,3.4829,3.5000
23204065,3.4589,3.5000
23205064,3.4384,3.5000
23206060,3.4145,3.5000
23207069,3.3939,3.5000
23208060,3.3734,3.5000
23209064,3.3597,3.5000
23210064,3.3392,3.5000
23211065,3.3221,3.5000
23212064,3.3152,3.5000
23213065,3.3016,3.5000
23214071,3.2879,3.5000
23215071,3.2776,3.5000
23216065,3.2708,3.5000
23217072,3.2674,3.5000
23218064,3.2571,3.5000
23220064,3.2502,3.5000
23228067,3.2537,3.5000
23229065,3.2742,3.5000
23230065,3.2913,3.5000
23231065,3.3118,3.5000
23232065,3.3460,3.5000
23233065,3.3803,3.5000
23234070,3.4042,3.5000
23235067,3.4453,3.5000
23236073,3.4897,3.5000
23237066,3.5000,3.5000
23276074,3.5000,3.4966
23277067,3.5000,3.4863
23278069,3.5000,3.4589
23279067,3.5000,3.4213
23280074,3.5000,3.3768
23281061,3.5000,3.3324
23282068,3.5000,3.3016
23283066,3.5000,3.2434
23284069,3.5000,3.1887
23285066,3.5000,3.1305
23286069,3.5000,3.0929
23287066,3.5000,3.0347
23288068,3.5000,2.9697
23289066,3.5000,2.9355
23290069,3.5000,2.8739
23291066,3.5000,2.8226
23292069,3.5000,2.7644
23293066,3.5000,2.7336
23294069,3.5000,2.6789
23295066,3.5000,2.6173
23296069,3.5000,2.5694
23297066,3.5000,2.5215
23298069,3.5000,2.4839
23299066,3.5000,2.4326
23300070,3.5000,2.3847
23301066,3.5000,2.3333
23302069,3.5000,2.2889
23303066,3.5000,2.2717
23304069,3.5000,2.2239
23305067,3.5000,2.1862
23306069,3.5000,2.1554
23307066,3.5000,2.1109
23308070,3.5000,2.0870
23309066,3.5000,2.0494
23310064,3.5000,2.0288
23311066,3.5000,2.0152
23312069,3.5000,2.0015
23313066,3.5000,1.9741
23314070,3.5000,1.9638
23315066,3.5000,1.9536
23316065,3.5000,1.9467
23317062,3.5000,1.9433
23318069,3.5000,1.9399
23319067,3.5000,1.9365
23322071,3.5000,1.9399
23323067,3.5000,1.9433
23324066,3.5000,1.9570
23325073,3.5000,1.9775
23326070,3.5000,1.9946
23327066,3.5000,2.0186
23328070,3.5000,2.0459
23329067,3.5000,2.0767
23330069,3.5000,2.1075
23331067,3.5000,2.1417
23332070,3.5000,2.1691
23333067,3.5000,2.2136
23334070,3.5000,2.2546
23335067,3.5000,2.2991
23336070,3.5000,2.3436
23337062,3.5000,2.3744
23338069,3.5000,2.4291
23339062,3.5000,2.4770
23340065,3.5000,2.5283
23341068,3.5000,2.5831
23342069,3.5000,2.6276
23343071,3.5000,2.6891
23344069,3.5000,2.7507
23345067,3.5000,2.8260
23346070,3.5000,2.8739
23347067,3.5000,2.9560
23348069,3.5000,3.0450
23349067,3.5000,3.1100
23350070,3.5000,3.2023
23351067,3.5000,3.3016
23352070,3.5000,3.4042
23353067,3.5000,3.4761
23354069,3.5000,3.5000
23395070,3.4932,3.5000
23396072,3.4863,3.5000
23397063,3.4761,3.5000
23398071,3.4624,3.5000
23399063,3.4453,3.5000
23400070,3.4350,3.5000
23401068,3.4247,3.5000
23402070,3.4110,3.5000
23403072,3.4042,3.5000
23404070,3.3974,3.5000
23405064,3.3939,3.5000
23406074,3.3905,3.5000
23414069,3.3939,3.5000
23415067,3.4076,3.5000
23416081,3.4247,3.5000
23417076,3.4453,3.5000
23418068,3.4624,3.5000
23419071,3.4932,3.5000
23420072,3.5000,3.5000
23465078,3.5000,3.4966
23466070,3.5000,3.4932
23467071,3.5000,3.4726
23468069,3.5000,3.4487
23469071,3.5000,3.4282
23470069,3.5000,3.3939
23471105,3.5000,3.3597
23472076,3.5000,3.3324
23473071,3.5000,3.2947
23474069,3.5000,3.2571
23475073,3.5000,3.2366
23476069,3.5000,3.1852
23477071,3.5000,3.1442
23478069,3.5000,3.1031
23479071,3.5000,3.0655
23480068,3.5000,3.0518
23481071,3.5000,3.0005
23482074,3.5000,2.9697
23483071,3.5000,2.9355
23484068,3.5000,2.9013
23485072,3.5000,2.8842
23486069,3.5000,2.8500
23487072,3.5000,2.8192
23488069,3.5000,2.7884
23489071,3.5000,2.7644
23490069,3.5000,2.7302
23491068,3.5000,2.7028
23492069,3.5000,2.6926
23493072,3.5000,2.6618
23494069,3.5000,2.6378
23495072,3.5000,2.6139
23496069,3.5000,2.5899
23497072,3.5000,2.5797
23498069,3.5000,2.5626
23499068,3.5000,2.5455
23500069,3.5000,2.5283
23501071,3.5000,2.5181
23502069,3.5000,2.5112
23503072,3.5000,2.5044
23504069,3.5000,2.4941
23505072,3.5000,2.4907
23506070,3.5000,2.4873
23507067,3.5000,2.4839
23508073,3.5000,2.4770
23513073,3.5000,2.4839
23514070,3.5000,2.4873
23515067,3.5000,2.4976
23516071,3.5000,2.5112
23517072,3.5000,2.5420
23518069,3.5000,2.5660
23519072,3.5000,2.5797
23520069,3.5000,2.6173
23521072,3.5000,2.6447
23522069,3.5000,2.6891
23523067,3.5000,2.7302
23524069,3.5000,2.7747
23525072,3.5000,2.8123
23526069,3.5000,2.8705
23527072,3.5000,2.9218
23528068,3.5000,2.9800
23529072,3.5000,3.0244
23530072,3.5000,3.0758
23531072,3.5000,3.1373
23532077,3.5000,3.2023
23533071,3.5000,3.2639
23534072,3.5000,3.3118
23535071,3.5000,3.3768
23536072,3.5000,3.4521
23537071,3.5000,3.4966
23538072,3.5000,3.5000
23539072,3.5000,3.4966
23553074,3.5000,3.5000
23558073,3.4932,3.5000
23559072,3.4726,3.5000
23560077,3.4179,3.5000
23561072,3.3563,3.5000
23562068,3.2947,3.5000
23563072,3.2366,3.5000
23564072,3.1921,3.5000
23565072,3.1373,3.5000
23566073,3.0758,3.5000
23567073,3.0176,3.5000
23568073,2.9800,3.5000
23569073,2.9389,3.5000
23570073,2.8842,3.5000
23571073,2.8431,3.5000
23572073,2.8021,3.5000
23573073,2.7576,3.5000
23574074,2.7234,3.5000
23575073,2.6891,3.5000
23576073,2.6447,3.5000
23577073,2.6173,3.5000
23578073,2.5899,3.5000
23579073,2.5591,3.5000
23580073,2.5318,3.5000
23581073,2.5181,3.5000
23582073,2.5044,3.5000
23583073,2.4736,3.5000
23584074,2.4599,3.5000
23585073,2.4394,3.5000
23586073,2.4326,3.5000
23587073,2.4189,3.5000
23588074,2.4154,3.5000
23589074,2.3949,3.5000
23590074,2.3915,3.5000
23592074,2.3881,3.5000
23593073,2.3847,3.5000
23594074,2.3812,3.5000
23596074,2.3778,3.5000
23602074,2.3812,3.5000
23603073,2.3983,3.5000
23604069,2.4360,3.5000
23605074,2.4531,3.5000
23606074,2.4770,3.5000
23607069,2.5112,3.5000
23608074,2.5283,3.5000
23609073,2.5591,3.5000
23610073,2.5728,3.5000
23611073,2.5968,3.5000
23612073,2.6105,3.5000
23613073,2.6378,3.5000
23614073,2.6755,3.5000
23615074,2.6994,3.5000
23616074,2.7165,3.5000
23617074,2.7473,3.5000
23618069,2.7781,3.5000
23619069,2.8260,3.5000
23620073,2.8671,3.5000
23621074,2.9321,3.5000
23622074,2.9560,3.5000
23623073,3.0142,3.5000
23624079,3.0723,3.5000
23625074,3.1271,3.5000
23626074,3.2023,3.5000
23627074,3.2297,3.5000
23628074,3.2947,3.5000
23629074,3.3529,3.5000
23630074,3.4213,3.5000
23631073,3.4624,3.5000
23632074,3.5000,3.5000
23684081,3.5000,3.4897
23685070,3.5000,3.4658
23686075,3.5000,3.4453
23687072,3.5000,3.4282
23688085,3.5000,3.3905
23689071,3.5000,3.3597
23690075,3.5000,3.3289
23691075,3.5000,3.2913
23692074,3.5000,3.2537
23693075,3.5000,3.2229
23694075,3.5000,3.1921
23695070,3.5000,3.1476
23696076,3.5000,3.1339
23697075,3.5000,3.0792
23698075,3.5000,3.0484
23699075,3.5000,3.0073
23700074,3.5000,2.9731
23701074,3.5000,2.9594
23702074,3.5000,2.9184
23703070,3.5000,2.8807
23704079,3.5000,2.8500
23705075,3.5000,2.8157
23706075,3.5000,2.7849
23707075,3.5000,2.7576
23708075,3.5000,2.7336
23709075,3.5000,2.7063
23710075,3.5000,2.6755
23711070,3.5000,2.6481
23712075,3.5000,2.6207
23713075,3.5000,2.5934
23714075,3.5000,2.5831
23715075,3.5000,2.5523
23716076,3.5000,2.5318
23717076,3.5000,2.5044
23718076,3.5000,2.4839
23719076,3.5000,2.4633
23720075,3.5000,2.4428
23721075,3.5000,2.4257
23722076,3.5000,2.4086
23723076,3.5000,2.3915
23724076,3.5000,2.3675
23725075,3.5000,2.3573
23726076,3.5000,2.3539
23727076,3.5000,2.3368
23728075,3.5000,2.3162
23729075,3.5000,2.3060
23730075,3.5000,2.2957
23731075,3.5000,2.2820
23732071,3.5000,2.2786
23733076,3.5000,2.2581
23734076,3.5000,2.2546
23735075,3.5000,2.2410
23736076,3.5000,2.2307
23737076,3.5000,2.2239
23738075,3.5000,2.2136
23739080,3.5000,2.2033
23740076,3.5000,2.1965
23741076,3.5000,2.1931
23742076,3.5000,2.1862
23743071,3.5000,2.1760
23745075,3.5000,2.1691
23746075,3.5000,2.1588
23748076,3.5000,2.1554
23750075,3.5000,2.1520
23752076,3.5000,2.1452
23760078,3.5000,2.1588
23762076,3.5000,2.1691
23763075,3.5000,2.1862
23764075,3.5000,2.1965
23765076,3.5000,2.2102
23766076,3.5000,2.2204
23767076,3.5000,2.2444
23768076,3.5000,2.2649
23769076,3.5000,2.2786
23770073,3.5000,2.3094
23771077,3.5000,2.3128
23772079,3.5000,2.3436
23773077,3.5000,2.3675
23774074,3.5000,2.3983
23775077,3.5000,2.4360
23776075,3.5000,2.4565
23777076,3.5000,2.5010
23778074,3.5000,2.5455
23779072,3.5000,2.5797
23780074,3.5000,2.6241
23781077,3.5000,2.6823
23782074,3.5000,2.7405
23783076,3.5000,2.7918
23784078,3.5000,2.8500
23785076,3.5000,2.9252
23786074,3.5000,2.9834
23787077,3.5000,3.0552
23788074,3.5000,3.1373
23789077,3.5000,3.2263
23790074,3.5000,3.3221
23791077,3.5000,3.3871
23792074,3.5000,3.4863
23793076,3.5000,3.5000
23823077,3.4966,3.5000
23824079,3.4863,3.5000
23825074,3.4589,3.5000
23826077,3.4282,3.5000
23827080,3.3905,3.5000
23828072,3.3700,3.5000
23829075,3.3460,3.5000
23830077,3.3221,3.5000
23831074,3.2981,3.5000
23832078,3.2810,3.5000
23833075,3.2639,3.5000
23834077,3.2537,3.5000
23835075,3.2331,3.5000
23836078,3.2229,3.5000
23837075,3.2092,3.5000
23838077,3.1989,3.5000
23839076,3.1955,3.5000
23840077,3.1887,3.5000
23841075,3.1852,3.5000
23842078,3.1818,3.5000
23849077,3.1887,3.5000
23850079,3.2092,3.5000
23851075,3.2297,3.5000
23852077,3.2537,3.5000
23853075,3.2879,3.5000
23854079,3.3255,3.5000
23855075,3.3734,3.5000
23856078,3.4042,3.5000
23857080,3.4624,3.5000
23858074,3.5000,3.5000
23894079,3.5000,3.4932
23895080,3.5000,3.4761
23896076,3.5000,3.4316
23897083,3.5000,3.3768
23898076,3.5000,3.3050
23899077,3.5000,3.2639
23900071,3.5000,3.1750
23901078,3.5000,3.0860
23902075,3.5000,3.0039
23903078,3.5000,2.9423
23904076,3.5000,2.8568
23905078,3.5000,2.7644
23906076,3.5000,2.7063
23907074,3.5000,2.6036
23908076,3.5000,2.5078
23909079,3.5000,2.4120
23910076,3.5000,2.3299
23911078,3.5000,2.2615
23912076,3.5000,2.1794
23913079,3.5000,2.0870
23914076,3.5000,1.9980
23915078,3.5000,1.9433
23916076,3.5000,1.8509
23917079,3.5000,1.7757
23918076,3.5000,1.7004
23919079,3.5000,1.6388
23920076,3.5000,1.5635
23921078,3.5000,1.4848
23922076,3.5000,1.4198
23923078,3.5000,1.3446
23924080,3.5000,1.3069
23925079,3.5000,1.2283
23926076,3.5000,1.1393
